middleware,network_condition,message_size_kb,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,cpu_usage_percent
FastDDS,WAN,4,8.233,0.551,0.96,81.12,22.46
FastDDS,WAN,4,7.015,0.651,1.825,72.27,22.15
FastDDS,WAN,4,8.4,0.7,1.805,49.47,15.96
FastDDS,WAN,4,7.284,0.444,1.694,69.97,21.09
FastDDS,WAN,4,7.118,0.424,1.311,67.19,21.8
FastDDS,WAN,4,7.362,0.657,0.847,62.51,27.23
FastDDS,WAN,4,6.458,0.529,1.018,66.61,21.35
FastDDS,WAN,4,8.044,0.626,1.727,73.69,20.95
FastDDS,WAN,4,8.079,0.785,0.63,62.45,27.88
FastDDS,WAN,4,7.998,0.659,0.909,66.7,27.55
FastDDS,WAN,4,7.133,0.718,1.758,78.01,26.83
FastDDS,WAN,4,7.56,0.81,1.451,60.21,23.31
FastDDS,WAN,4,7.725,0.52,0.871,70.45,24.1
FastDDS,WAN,4,7.762,0.299,1.346,77.02,33.45
FastDDS,WAN,4,7.407,0.637,1.184,76.31,21.33
FastDDS,WAN,4,7.853,0.478,1.382,63.61,22.67
FastDDS,WAN,4,7.279,0.604,1.12,69.89,19.15
FastDDS,WAN,4,7.268,0.526,0.99,66.19,23.84
FastDDS,WAN,4,9.252,0.626,1.473,65.55,26.62
FastDDS,WAN,4,6.844,0.705,0.0,60.76,26.96
FastDDS,WAN,4,7.852,0.279,1.022,79.58,26.13
FastDDS,WAN,4,8.257,0.4,0.642,68.3,25.21
FastDDS,WAN,4,7.474,0.731,0.885,65.27,23.56
FastDDS,WAN,4,7.041,0.223,0.744,59.96,21.92
FastDDS,WAN,4,7.855,0.571,1.262,69.38,18.26
FastDDS,WAN,4,7.476,0.729,1.214,72.65,25.39
FastDDS,WAN,4,8.239,0.496,1.415,75.04,20.32
FastDDS,WAN,4,7.446,0.527,1.162,62.74,20.63
FastDDS,WAN,4,7.75,0.679,1.225,61.51,22.62
FastDDS,WAN,4,8.655,0.592,0.921,69.33,29.28
FastDDS,WAN,4,7.918,0.402,0.731,71.69,21.84
FastDDS,WAN,4,7.553,0.701,2.008,63.81,18.85
FastDDS,WAN,4,7.52,0.471,1.275,56.58,23.84
FastDDS,WAN,4,7.506,0.531,1.12,54.32,31.92
FastDDS,WAN,4,8.237,0.436,1.127,70.49,26.16
FastDDS,WAN,4,7.357,0.759,1.191,65.05,28.94
FastDDS,WAN,4,7.932,0.63,1.809,61.12,27.4
FastDDS,WAN,4,7.52,0.501,1.119,71.25,25.07
FastDDS,WAN,4,8.055,0.655,1.116,67.99,23.69
FastDDS,WAN,4,8.063,0.551,0.127,75.6,29.83
FastDDS,WAN,4,8.492,0.665,1.249,76.46,26.2
FastDDS,WAN,4,7.436,0.62,1.58,60.71,25.89
FastDDS,WAN,4,8.24,0.464,1.483,56.32,29.42
FastDDS,WAN,4,8.126,0.562,1.514,69.66,27.52
FastDDS,WAN,4,7.484,0.765,0.533,52.65,21.49
FastDDS,WAN,4,7.495,0.721,1.692,66.94,27.35
FastDDS,WAN,4,8.031,0.496,1.499,73.36,33.39
FastDDS,WAN,4,8.277,0.48,1.507,65.53,23.36
FastDDS,WAN,4,8.149,0.714,0.847,79.21,33.61
FastDDS,WAN,4,6.786,0.422,0.888,54.5,24.76
FastDDS,WAN,4,8.444,0.469,1.124,67.2,20.65
FastDDS,WAN,4,8.355,0.851,0.517,55.44,28.93
FastDDS,WAN,4,8.133,0.827,1.536,64.2,21.72
FastDDS,WAN,4,7.334,0.373,1.199,71.33,20.0
FastDDS,WAN,4,8.149,0.844,1.249,58.49,27.87
FastDDS,WAN,4,8.566,0.616,1.348,61.11,12.79
FastDDS,WAN,4,7.691,0.637,1.179,69.17,25.07
FastDDS,WAN,4,7.283,0.675,1.359,68.93,25.85
FastDDS,WAN,4,7.22,0.618,0.995,71.65,20.64
FastDDS,WAN,4,7.127,0.561,0.784,66.72,27.07
FastDDS,WAN,4,8.013,0.475,1.39,57.77,17.51
FastDDS,WAN,4,6.721,0.575,1.382,68.94,26.92
FastDDS,WAN,4,7.822,0.511,0.996,69.63,23.92
FastDDS,WAN,4,7.303,0.594,0.804,68.62,32.37
FastDDS,WAN,4,7.467,0.778,0.995,68.06,22.83
FastDDS,WAN,4,7.803,0.806,1.272,67.86,27.09
FastDDS,WAN,4,7.385,0.597,1.231,66.62,28.32
FastDDS,WAN,4,6.428,0.861,1.479,74.35,24.46
FastDDS,WAN,4,7.668,0.618,1.621,78.76,28.55
FastDDS,WAN,4,7.964,0.643,1.226,79.06,23.91
FastDDS,WAN,4,6.84,0.407,1.165,79.58,21.62
FastDDS,WAN,4,7.72,0.831,1.313,71.76,20.38
FastDDS,WAN,4,7.02,0.383,0.631,66.3,17.11
FastDDS,WAN,4,7.194,0.615,1.335,61.89,21.07
FastDDS,WAN,4,7.486,0.515,0.867,57.7,28.66
FastDDS,WAN,4,8.388,0.675,1.787,63.05,25.14
FastDDS,WAN,4,8.144,0.546,1.456,78.46,28.06
FastDDS,WAN,4,7.428,0.926,1.365,78.97,31.29
FastDDS,WAN,4,7.694,0.543,0.982,66.24,31.4
FastDDS,WAN,4,7.572,0.521,1.62,80.91,26.9
FastDDS,WAN,4,8.734,0.619,1.351,66.64,27.92
FastDDS,WAN,4,8.046,0.777,0.823,63.91,19.12
FastDDS,WAN,4,8.025,0.386,1.292,68.39,25.15
FastDDS,WAN,4,7.744,0.699,1.185,76.06,24.25
FastDDS,WAN,4,7.545,0.591,0.655,56.36,24.05
FastDDS,WAN,4,8.045,0.816,0.948,70.6,23.6
FastDDS,WAN,4,7.711,0.776,0.858,69.06,29.28
FastDDS,WAN,4,7.602,0.671,1.507,63.66,20.5
FastDDS,WAN,4,7.75,0.648,1.789,70.72,24.62
FastDDS,WAN,4,8.303,0.736,1.775,61.77,30.42
FastDDS,WAN,4,8.514,0.448,0.961,73.74,16.59
FastDDS,WAN,4,7.378,0.494,1.012,75.12,16.16
FastDDS,WAN,4,7.993,0.372,1.287,67.18,16.82
FastDDS,WAN,4,6.973,0.673,0.456,78.64,23.1
FastDDS,WAN,4,7.85,0.441,0.671,66.2,19.99
FastDDS,WAN,4,8.318,0.687,0.495,63.61,22.72
FastDDS,WAN,4,7.408,0.325,0.933,77.06,26.18
FastDDS,WAN,4,7.543,0.58,1.242,54.83,24.91
FastDDS,WAN,4,7.543,0.845,1.032,74.32,18.03
FastDDS,WAN,4,8.464,0.751,0.5,72.57,25.34
FastDDS,WAN,4,7.428,0.698,0.673,83.63,25.09
FastDDS,WAN,4,7.732,0.765,0.839,55.13,29.06
FastDDS,WAN,4,7.015,0.703,1.65,72.26,14.83
FastDDS,WAN,4,8.307,0.556,1.061,70.56,31.46
FastDDS,WAN,4,7.644,0.816,1.237,61.07,24.92
FastDDS,WAN,4,7.449,0.65,1.383,73.77,22.95
FastDDS,WAN,4,7.675,0.699,1.597,77.76,26.93
FastDDS,WAN,4,8.2,0.522,1.004,71.28,22.52
FastDDS,WAN,4,9.354,0.627,1.193,61.02,26.4
FastDDS,WAN,4,9.442,0.693,1.354,69.01,25.79
FastDDS,WAN,4,8.278,0.692,1.368,61.58,22.24
FastDDS,WAN,4,7.684,0.655,1.366,73.69,27.1
FastDDS,WAN,4,7.985,0.378,1.322,64.67,22.59
FastDDS,WAN,4,7.097,0.81,1.036,61.18,30.1
FastDDS,WAN,4,7.838,0.749,1.891,63.33,27.33
FastDDS,WAN,4,6.815,0.526,1.604,69.88,30.4
FastDDS,WAN,4,7.685,0.68,0.826,50.9,23.74
FastDDS,WAN,4,7.743,0.661,0.837,60.05,19.4
FastDDS,WAN,4,7.683,0.557,1.077,68.69,23.31
FastDDS,WAN,4,8.115,0.64,1.356,69.31,14.01
FastDDS,WAN,4,7.428,0.811,1.713,79.61,21.32
FastDDS,WAN,4,7.459,0.649,0.909,76.66,21.23
FastDDS,WAN,4,7.676,0.767,1.158,66.45,28.21
FastDDS,WAN,4,6.825,0.596,1.059,55.6,22.49
FastDDS,WAN,4,8.022,0.645,0.613,71.64,27.62
FastDDS,WAN,4,8.387,0.609,1.337,66.29,21.58
FastDDS,WAN,4,8.297,0.295,1.173,61.48,26.92
FastDDS,WAN,4,8.165,0.402,1.363,62.2,20.84
FastDDS,WAN,4,6.898,0.961,2.026,75.5,22.29
FastDDS,WAN,4,7.171,0.198,0.655,63.79,28.05
FastDDS,WAN,4,7.928,0.729,1.884,72.31,21.67
FastDDS,WAN,4,7.192,0.872,2.199,76.12,30.29
FastDDS,WAN,4,7.55,0.924,1.293,71.62,29.08
FastDDS,WAN,4,7.337,0.834,1.272,72.48,22.24
FastDDS,WAN,4,7.18,0.709,1.102,70.5,23.48
FastDDS,WAN,4,8.391,0.44,0.877,69.54,25.75
FastDDS,WAN,4,8.904,0.284,1.426,75.24,23.48
FastDDS,WAN,4,7.25,0.706,1.325,62.68,31.91
FastDDS,WAN,4,7.386,0.585,0.943,72.71,26.62
FastDDS,WAN,4,8.204,0.764,1.567,69.93,18.79
FastDDS,WAN,4,7.92,0.618,1.468,81.79,19.99
FastDDS,WAN,4,7.882,0.808,0.939,70.0,25.99
FastDDS,WAN,4,7.542,0.687,0.975,63.33,24.15
FastDDS,WAN,4,7.61,0.617,1.087,72.03,17.55
FastDDS,WAN,4,8.12,0.478,0.338,70.53,19.69
FastDDS,WAN,4,6.911,0.693,1.567,69.62,22.01
FastDDS,WAN,4,7.608,0.68,1.205,59.1,22.15
FastDDS,WAN,4,6.52,0.454,0.725,69.55,24.78
FastDDS,WAN,4,8.269,0.352,1.339,64.09,24.5
FastDDS,WAN,4,7.427,0.365,0.653,71.27,29.24
FastDDS,WAN,4,7.255,0.446,0.76,59.06,29.99
FastDDS,WAN,4,7.896,0.528,1.099,58.14,27.63
FastDDS,WAN,4,9.333,0.784,1.325,62.91,20.68
FastDDS,WAN,4,7.284,0.578,1.369,63.29,21.56
FastDDS,WAN,4,7.046,0.499,0.103,73.03,29.39
FastDDS,WAN,4,7.162,0.758,1.6,72.41,20.01
FastDDS,WAN,4,7.883,0.952,0.934,73.68,27.72
FastDDS,WAN,4,8.777,0.38,1.272,65.03,23.09
FastDDS,WAN,4,8.049,0.284,0.936,61.73,31.99
FastDDS,WAN,4,6.622,0.868,0.948,74.07,25.54
FastDDS,WAN,4,7.655,0.789,0.858,61.76,25.57
FastDDS,WAN,4,8.056,0.81,0.796,69.35,24.23
FastDDS,WAN,4,7.365,0.641,0.998,59.82,25.93
FastDDS,WAN,4,8.392,0.451,0.924,70.32,23.66
FastDDS,WAN,4,8.157,0.655,0.53,71.87,23.65
FastDDS,WAN,4,7.626,0.462,1.266,57.33,24.62
FastDDS,WAN,4,8.08,0.835,1.395,71.68,30.0
FastDDS,WAN,4,7.783,0.635,1.427,75.96,21.57
FastDDS,WAN,4,6.527,0.703,1.532,79.14,18.28
FastDDS,WAN,4,8.13,0.683,1.121,70.73,28.0
FastDDS,WAN,4,7.368,0.643,1.938,79.19,22.66
FastDDS,WAN,4,7.384,0.447,1.394,69.1,22.39
FastDDS,WAN,4,7.309,0.408,0.697,58.71,24.64
FastDDS,WAN,4,7.223,0.514,1.392,73.77,26.65
FastDDS,WAN,4,7.597,0.669,0.578,65.58,26.41
FastDDS,WAN,4,7.013,0.562,1.225,50.18,16.92
FastDDS,WAN,4,6.793,0.485,0.689,63.88,29.96
FastDDS,WAN,4,8.17,0.296,0.874,76.65,25.73
FastDDS,WAN,4,7.915,0.645,1.441,59.88,28.1
FastDDS,WAN,4,7.889,0.552,0.729,78.26,22.22
FastDDS,WAN,4,8.566,0.588,1.236,58.92,25.63
FastDDS,WAN,4,8.325,0.631,1.623,61.2,22.98
FastDDS,WAN,4,7.799,0.827,1.342,65.21,25.34
FastDDS,WAN,4,7.764,0.636,0.887,66.5,26.92
FastDDS,WAN,4,7.508,0.608,1.47,64.37,27.49
FastDDS,WAN,4,8.605,0.665,0.699,61.01,28.4
FastDDS,WAN,4,8.088,0.595,1.181,71.52,17.24
FastDDS,WAN,4,7.255,0.615,0.365,82.25,21.68
FastDDS,WAN,4,7.044,0.635,1.333,71.91,22.48
FastDDS,WAN,4,7.984,0.378,1.505,68.03,25.3
FastDDS,WAN,4,6.527,0.311,1.177,64.93,25.24
FastDDS,WAN,4,8.713,0.542,1.144,70.38,20.46
FastDDS,WAN,4,7.404,0.499,1.419,61.89,22.59
FastDDS,WAN,4,7.137,0.478,1.215,66.25,16.75
FastDDS,WAN,4,6.662,0.865,1.404,77.48,19.61
FastDDS,WAN,4,7.498,0.655,1.547,67.37,31.68
FastDDS,WAN,4,7.1,0.483,1.15,47.18,24.88
FastDDS,WAN,4,7.889,0.645,0.821,77.89,33.4
FastDDS,WAN,16,8.429,0.66,0.736,63.37,27.78
FastDDS,WAN,16,8.472,0.644,1.715,68.68,25.95
FastDDS,WAN,16,7.967,0.633,1.29,61.37,29.04
FastDDS,WAN,16,9.315,0.649,1.167,70.64,26.75
FastDDS,WAN,16,10.178,0.551,1.231,76.12,22.14
FastDDS,WAN,16,8.396,0.363,0.534,79.45,20.98
FastDDS,WAN,16,9.584,0.487,0.807,71.65,25.18
FastDDS,WAN,16,8.549,0.851,1.26,71.17,31.8
FastDDS,WAN,16,8.49,0.536,0.542,66.15,24.31
FastDDS,WAN,16,9.632,0.608,0.806,64.93,24.2
FastDDS,WAN,16,9.108,0.36,0.882,68.31,20.11
FastDDS,WAN,16,9.303,0.395,2.21,63.66,19.02
FastDDS,WAN,16,9.307,0.306,1.429,63.65,18.21
FastDDS,WAN,16,9.698,0.434,1.322,71.85,28.08
FastDDS,WAN,16,9.15,0.587,1.019,65.31,23.87
FastDDS,WAN,16,9.73,0.638,1.224,72.8,24.82
FastDDS,WAN,16,8.648,0.546,1.083,63.94,20.06
FastDDS,WAN,16,8.951,0.97,1.61,70.15,35.64
FastDDS,WAN,16,9.523,0.559,1.323,74.63,19.88
FastDDS,WAN,16,8.95,0.538,1.983,62.75,31.33
FastDDS,WAN,16,8.578,0.551,1.784,71.13,32.16
FastDDS,WAN,16,8.433,0.68,1.691,59.36,26.62
FastDDS,WAN,16,8.667,0.636,1.369,68.09,20.65
FastDDS,WAN,16,8.863,0.626,0.579,74.96,18.95
FastDDS,WAN,16,9.236,0.657,1.572,63.68,23.78
FastDDS,WAN,16,9.48,0.508,1.393,59.55,25.81
FastDDS,WAN,16,9.86,0.437,1.263,70.12,20.9
FastDDS,WAN,16,7.813,0.797,1.723,72.99,21.89
FastDDS,WAN,16,8.857,0.453,0.386,67.56,20.3
FastDDS,WAN,16,9.817,0.521,1.223,58.71,28.89
FastDDS,WAN,16,8.774,0.373,0.982,61.65,22.56
FastDDS,WAN,16,9.195,0.618,0.258,67.38,26.99
FastDDS,WAN,16,9.222,0.617,1.423,71.61,21.3
FastDDS,WAN,16,8.31,0.475,1.331,66.88,29.37
FastDDS,WAN,16,9.991,0.471,0.267,60.28,27.4
FastDDS,WAN,16,8.526,0.634,1.029,63.28,26.86
FastDDS,WAN,16,8.637,0.786,0.587,72.82,24.51
FastDDS,WAN,16,9.572,0.977,0.989,67.19,16.69
FastDDS,WAN,16,9.593,0.611,1.752,77.68,16.82
FastDDS,WAN,16,9.031,0.394,1.275,65.8,24.0
FastDDS,WAN,16,9.287,0.672,1.68,58.58,30.51
FastDDS,WAN,16,8.904,0.808,0.942,69.68,31.57
FastDDS,WAN,16,9.023,0.47,0.915,64.77,23.13
FastDDS,WAN,16,9.757,0.933,1.036,62.98,26.58
FastDDS,WAN,16,9.084,0.484,1.141,55.03,23.9
FastDDS,WAN,16,9.769,0.586,1.439,66.27,26.02
FastDDS,WAN,16,9.446,0.475,1.867,69.95,36.98
FastDDS,WAN,16,9.104,0.688,1.374,72.92,21.38
FastDDS,WAN,16,8.8,0.66,1.019,63.71,27.73
FastDDS,WAN,16,9.118,0.462,1.165,79.89,28.32
FastDDS,WAN,16,8.038,0.746,0.873,77.95,31.32
FastDDS,WAN,16,9.484,0.733,1.969,80.42,19.02
FastDDS,WAN,16,9.755,0.549,0.636,58.96,22.56
FastDDS,WAN,16,8.296,0.576,1.764,78.65,20.6
FastDDS,WAN,16,8.871,0.769,1.333,59.14,25.74
FastDDS,WAN,16,10.09,0.577,0.593,58.56,22.28
FastDDS,WAN,16,8.921,0.526,0.614,58.75,30.67
FastDDS,WAN,16,8.98,0.272,0.976,63.43,21.07
FastDDS,WAN,16,9.544,0.636,1.138,64.24,23.49
FastDDS,WAN,16,8.72,0.689,1.534,61.67,25.11
FastDDS,WAN,16,9.834,0.431,1.717,60.03,26.74
FastDDS,WAN,16,8.462,0.917,1.191,64.73,22.5
FastDDS,WAN,16,8.836,0.725,0.945,60.03,20.36
FastDDS,WAN,16,9.452,0.809,1.603,69.59,29.73
FastDDS,WAN,16,8.91,0.536,0.845,68.3,20.27
FastDDS,WAN,16,8.439,0.574,0.629,65.35,29.03
FastDDS,WAN,16,8.974,0.626,1.136,59.93,27.87
FastDDS,WAN,16,9.807,0.705,0.973,64.36,27.55
FastDDS,WAN,16,9.42,0.856,1.665,65.14,19.53
FastDDS,WAN,16,8.617,0.526,1.227,76.03,26.44
FastDDS,WAN,16,8.984,0.542,1.573,56.33,28.52
FastDDS,WAN,16,9.608,0.504,1.377,61.41,23.94
FastDDS,WAN,16,8.16,0.523,1.05,67.25,25.2
FastDDS,WAN,16,9.893,0.564,1.903,59.55,23.92
FastDDS,WAN,16,8.258,0.898,0.947,67.22,23.92
FastDDS,WAN,16,9.282,0.577,0.834,66.61,26.93
FastDDS,WAN,16,9.704,0.424,0.434,76.39,22.99
FastDDS,WAN,16,8.639,0.342,1.944,73.65,23.51
FastDDS,WAN,16,8.533,0.685,1.616,70.89,23.33
FastDDS,WAN,16,8.78,0.764,1.602,75.44,27.9
FastDDS,WAN,16,9.297,0.607,1.588,65.84,29.03
FastDDS,WAN,16,8.535,0.653,1.329,59.07,28.52
FastDDS,WAN,16,9.691,0.301,1.362,79.71,27.51
FastDDS,WAN,16,8.533,0.416,1.557,63.21,15.3
FastDDS,WAN,16,8.671,0.432,1.044,73.57,22.4
FastDDS,WAN,16,9.536,0.486,0.622,63.47,26.76
FastDDS,WAN,16,9.281,0.464,0.996,68.77,25.66
FastDDS,WAN,16,9.737,0.463,1.672,63.38,26.59
FastDDS,WAN,16,8.907,0.528,1.722,66.77,25.82
FastDDS,WAN,16,9.098,0.666,1.158,58.68,25.43
FastDDS,WAN,16,8.744,0.633,0.695,63.22,29.51
FastDDS,WAN,16,9.727,0.445,1.19,59.99,22.58
FastDDS,WAN,16,9.576,0.71,1.166,60.38,26.91
FastDDS,WAN,16,9.49,0.625,0.617,58.95,30.34
FastDDS,WAN,16,9.251,0.383,1.599,63.29,18.62
FastDDS,WAN,16,8.537,0.728,1.242,69.82,27.43
FastDDS,WAN,16,8.625,0.312,0.933,70.34,21.47
FastDDS,WAN,16,9.017,0.806,1.602,62.52,29.59
FastDDS,WAN,16,9.445,0.61,1.558,64.8,25.96
FastDDS,WAN,16,8.827,0.357,1.339,64.78,19.75
FastDDS,WAN,16,8.903,0.461,1.233,60.01,30.7
FastDDS,WAN,16,9.64,0.839,1.249,67.54,23.96
FastDDS,WAN,16,8.908,0.603,1.227,82.5,27.6
FastDDS,WAN,16,9.666,0.793,1.153,78.29,25.41
FastDDS,WAN,16,8.54,0.673,1.314,64.46,24.87
FastDDS,WAN,16,9.801,0.67,1.013,69.24,20.7
FastDDS,WAN,16,8.544,0.263,1.176,77.81,31.85
FastDDS,WAN,16,8.857,0.374,1.586,69.98,28.29
FastDDS,WAN,16,9.7,0.651,1.291,75.28,31.39
FastDDS,WAN,16,9.767,0.748,1.523,59.07,23.37
FastDDS,WAN,16,10.247,0.486,1.154,54.66,17.71
FastDDS,WAN,16,9.326,0.501,1.457,69.24,26.28
FastDDS,WAN,16,9.599,0.961,1.219,74.4,19.06
FastDDS,WAN,16,9.111,0.827,0.987,62.41,24.43
FastDDS,WAN,16,9.122,0.812,0.83,68.75,31.02
FastDDS,WAN,16,9.306,0.51,1.756,58.61,27.41
FastDDS,WAN,16,9.178,0.799,1.282,69.54,21.98
FastDDS,WAN,16,9.659,0.534,1.233,65.49,22.33
FastDDS,WAN,16,8.261,0.542,1.038,67.99,21.04
FastDDS,WAN,16,8.789,0.67,1.175,64.52,22.21
FastDDS,WAN,16,9.246,0.77,1.231,73.31,22.17
FastDDS,WAN,16,8.951,0.662,0.924,64.17,19.41
FastDDS,WAN,16,8.661,0.791,1.146,61.25,24.63
FastDDS,WAN,16,9.47,0.464,1.004,64.3,29.2
FastDDS,WAN,16,9.611,0.69,1.405,62.42,24.83
FastDDS,WAN,16,9.754,0.707,1.014,62.46,31.28
FastDDS,WAN,16,9.602,0.432,1.581,64.28,25.82
FastDDS,WAN,16,8.715,0.816,0.352,75.29,21.25
FastDDS,WAN,16,8.93,0.436,1.715,66.69,21.12
FastDDS,WAN,16,8.947,0.687,1.456,83.77,28.34
FastDDS,WAN,16,8.41,0.26,1.393,65.34,21.58
FastDDS,WAN,16,8.761,0.585,1.488,66.12,19.75
FastDDS,WAN,16,9.312,0.814,1.512,69.8,31.15
FastDDS,WAN,16,9.054,0.572,0.758,62.98,17.9
FastDDS,WAN,16,9.324,0.492,1.184,58.33,25.6
FastDDS,WAN,16,8.173,0.517,1.048,57.63,28.8
FastDDS,WAN,16,8.946,0.798,0.964,81.17,20.0
FastDDS,WAN,16,9.76,0.521,0.97,60.64,28.08
FastDDS,WAN,16,9.652,0.565,1.128,79.07,19.61
FastDDS,WAN,16,8.94,0.723,1.242,62.05,18.89
FastDDS,WAN,16,9.602,0.591,1.362,57.59,35.27
FastDDS,WAN,16,9.074,0.765,0.564,72.32,28.67
FastDDS,WAN,16,10.169,0.755,1.83,66.81,26.44
FastDDS,WAN,16,9.068,0.496,0.847,51.67,23.82
FastDDS,WAN,16,8.693,0.414,1.292,71.92,29.26
FastDDS,WAN,16,8.969,0.271,1.022,63.17,31.63
FastDDS,WAN,16,9.535,0.721,1.19,62.22,23.73
FastDDS,WAN,16,8.85,0.53,1.646,66.47,23.57
FastDDS,WAN,16,9.751,0.425,0.684,62.57,28.54
FastDDS,WAN,16,9.282,0.685,0.0,71.16,26.95
FastDDS,WAN,16,9.107,0.542,1.277,64.3,20.88
FastDDS,WAN,16,8.58,0.494,0.754,73.97,22.75
FastDDS,WAN,16,8.859,0.83,1.425,70.87,16.32
FastDDS,WAN,16,8.697,0.767,0.366,66.52,17.21
FastDDS,WAN,16,9.075,0.681,0.526,63.35,34.9
FastDDS,WAN,16,8.586,0.479,0.902,55.09,26.69
FastDDS,WAN,16,8.736,0.78,0.979,63.73,30.07
FastDDS,WAN,16,10.648,0.694,1.274,75.13,22.26
FastDDS,WAN,16,8.7,0.672,1.336,51.37,30.19
FastDDS,WAN,16,9.044,0.88,0.737,53.48,26.32
FastDDS,WAN,16,9.683,0.834,1.034,60.01,24.58
FastDDS,WAN,16,8.801,0.487,0.926,65.78,20.69
FastDDS,WAN,16,8.773,0.727,1.112,68.19,33.93
FastDDS,WAN,16,9.612,0.579,1.413,57.5,26.79
FastDDS,WAN,16,8.951,0.754,0.93,65.91,27.33
FastDDS,WAN,16,8.742,0.753,1.782,60.29,15.45
FastDDS,WAN,16,10.209,0.718,0.643,58.97,29.84
FastDDS,WAN,16,8.45,0.534,1.383,62.42,27.23
FastDDS,WAN,16,9.173,0.796,1.367,60.48,20.73
FastDDS,WAN,16,9.001,0.501,1.38,66.21,25.7
FastDDS,WAN,16,9.357,0.668,0.423,62.16,33.35
FastDDS,WAN,16,10.248,0.44,1.626,70.8,23.56
FastDDS,WAN,16,8.961,0.452,1.487,65.83,26.83
FastDDS,WAN,16,9.587,0.752,1.467,67.79,19.61
FastDDS,WAN,16,10.276,0.824,0.681,70.67,22.47
FastDDS,WAN,16,7.894,0.538,1.459,65.33,14.3
FastDDS,WAN,16,10.075,0.41,1.63,62.33,28.26
FastDDS,WAN,16,9.027,0.426,0.983,71.2,24.92
FastDDS,WAN,16,8.456,0.566,1.303,59.57,22.62
FastDDS,WAN,16,9.472,0.666,1.331,81.29,36.74
FastDDS,WAN,16,9.473,0.257,1.456,68.72,33.77
FastDDS,WAN,16,8.733,0.555,1.674,59.72,28.07
FastDDS,WAN,16,8.348,0.683,0.768,65.68,29.66
FastDDS,WAN,16,9.845,0.541,1.222,78.94,29.21
FastDDS,WAN,16,9.647,0.374,1.206,75.07,16.97
FastDDS,WAN,16,9.159,0.572,0.88,71.79,15.34
FastDDS,WAN,16,9.138,0.404,1.183,64.16,21.12
FastDDS,WAN,16,9.269,0.454,0.974,60.77,24.37
FastDDS,WAN,16,8.863,0.59,0.292,56.83,23.22
FastDDS,WAN,16,8.997,0.562,1.068,67.61,20.2
FastDDS,WAN,16,9.218,0.595,1.327,55.29,26.31
FastDDS,WAN,16,8.805,0.647,1.142,68.53,22.35
FastDDS,WAN,16,9.016,0.629,0.431,58.86,23.0
FastDDS,WAN,16,8.763,0.422,1.506,62.1,21.09
FastDDS,WAN,16,9.449,0.73,1.833,68.44,17.43
FastDDS,WAN,16,7.337,0.441,1.798,73.32,31.24
FastDDS,WAN,16,9.004,0.746,1.169,73.97,26.66
FastDDS,WAN,16,9.295,0.592,0.452,77.23,28.92
FastDDS,WAN,16,9.563,0.461,1.138,72.16,31.83
FastDDS,WAN,16,8.974,0.623,1.468,62.99,25.25
FastDDS,WAN,16,10.142,0.817,0.222,67.79,19.47
FastDDS,WAN,16,8.71,0.551,1.338,66.57,30.21
FastDDS,WAN,16,8.045,0.494,1.182,62.02,25.68
FastDDS,WAN,16,9.378,0.73,1.337,59.98,21.1
FastDDS,WAN,16,9.028,0.456,1.178,61.54,25.34
FastDDS,WAN,16,9.255,0.809,1.434,58.86,20.48
FastDDS,WAN,16,8.715,0.368,0.462,61.91,22.75
FastDDS,WAN,16,8.213,0.716,1.611,64.4,22.02
FastDDS,WAN,16,8.677,0.852,1.033,70.24,26.82
FastDDS,WAN,16,9.33,0.705,1.372,67.46,26.68
FastDDS,WAN,16,9.913,0.61,1.426,67.42,23.1
FastDDS,WAN,16,8.819,0.49,1.682,66.35,25.96
FastDDS,WAN,16,9.533,0.625,0.591,67.82,23.49
FastDDS,WAN,16,9.106,0.512,1.156,54.85,24.45
FastDDS,WAN,16,8.693,0.475,0.578,67.49,27.49
FastDDS,WAN,16,9.412,0.393,1.71,72.61,29.18
FastDDS,WAN,16,9.627,0.584,2.299,70.86,23.81
FastDDS,WAN,16,9.197,0.555,0.985,69.36,27.19
FastDDS,WAN,16,9.473,0.776,1.235,65.94,20.94
FastDDS,WAN,16,9.897,0.895,1.219,71.42,21.06
FastDDS,WAN,16,8.684,0.856,0.926,66.97,25.28
FastDDS,WAN,16,9.798,0.692,0.664,71.38,22.95
FastDDS,WAN,16,8.125,0.663,1.568,60.9,30.33
FastDDS,WAN,16,9.171,0.368,1.016,61.68,23.62
FastDDS,WAN,16,9.334,0.457,1.373,53.61,19.42
FastDDS,WAN,16,9.445,0.734,1.295,57.9,19.94
FastDDS,WAN,16,8.973,0.601,1.605,72.88,26.53
FastDDS,WAN,16,9.241,0.727,1.214,68.6,18.15
FastDDS,WAN,16,9.177,0.608,1.14,66.68,24.92
FastDDS,WAN,16,9.288,0.667,1.86,81.68,21.28
FastDDS,WAN,16,8.874,0.673,1.047,72.99,23.55
FastDDS,WAN,16,9.498,0.753,1.332,65.57,26.4
FastDDS,WAN,16,10.393,0.491,1.189,67.89,23.1
FastDDS,WAN,16,9.301,0.483,1.636,74.9,28.41
FastDDS,WAN,16,8.824,0.536,1.121,58.13,24.49
FastDDS,WAN,16,8.95,0.433,0.986,67.31,22.2
FastDDS,WAN,16,8.54,0.659,0.778,64.03,21.02
